review_id,customer_id,product_id,rating,review_date
REV03715,CUST0159,PROD002,5,2024-08-03
REV03716,CUST0225,PROD040,3,2026-01-25
REV03717,CUST0105,PROD012,5,2024-08-21
REV03718,CUST0817,PROD012,4,2025-02-14
REV03719,CUST0284,PROD029,2,2026-05-14
REV03720,CUST0578,PROD017,1,2025-05-03
REV03721,CUST0557,PROD005,5,2025-01-29
REV03722,CUST0691,PROD020,2,2025-04-05
REV03723,CUST0869,PROD002,3,2025-07-23
REV03724,CUST0514,PROD033,5,2024-10-27
REV03725,CUST0831,PROD029,3,2024-10-13
REV03726,CUST0844,PROD028,4,2026-02-06
REV03727,CUST0221,PROD030,3,2025-12-10
REV03728,CUST0588,PROD043,5,2025-09-22
REV03729,CUST0265,PROD026,5,2025-06-19
REV03730,CUST0365,PROD012,1,2025-09-08
REV03731,CUST0924,PROD038,1,2025-11-07
REV03732,CUST0761,PROD038,5,2025-09-10
REV03733,CUST0419,PROD025,4,2025-03-01
REV03734,CUST0718,PROD021,1,2024-08-21
REV03735,CUST0230,PROD022,4,2024-11-21
REV03736,CUST0976,PROD050,4,2024-06-29
REV03737,CUST0157,PROD015,5,2025-02-20
REV03738,CUST0368,PROD024,5,2024-07-27
REV03739,CUST0145,PROD046,4,2025-06-13
REV03740,CUST0423,PROD024,1,2025-06-16
REV03741,CUST0358,PROD038,5,2026-03-01
REV03742,CUST0838,PROD050,2,2026-05-10
REV03743,CUST0917,PROD019,2,2026-03-03
REV03744,CUST0932,PROD034,3,2025-08-10
REV03745,CUST0765,PROD029,3,2025-04-13
REV03746,CUST0031,PROD029,5,2025-07-23
REV03747,CUST0779,PROD017,3,2024-11-30
REV03748,CUST0750,PROD048,2,2024-10-09
REV03749,CUST0901,PROD011,5,2025-10-08
REV03750,CUST0669,PROD009,5,2026-05-24
REV03751,CUST0245,PROD020,1,2025-12-18
REV03752,CUST0437,PROD031,2,2025-12-18
REV03753,CUST0682,PROD002,5,2026-02-21
REV03754,CUST0022,PROD004,4,2026-04-03
REV03755,CUST0898,PROD017,2,2026-06-12
REV03756,CUST0467,PROD042,5,2026-05-07
REV03757,CUST0999,PROD009,5,2024-07-21
REV03758,CUST0732,PROD022,5,2026-01-25
REV03759,CUST0328,PROD050,3,2025-09-25
REV03760,CUST0190,PROD003,1,2025-09-25
REV03761,CUST0263,PROD020,4,2025-01-21
REV03762,CUST0444,PROD020,2,2024-11-23
REV03763,CUST0166,PROD027,3,2026-03-28
REV03764,CUST0641,PROD027,4,2024-12-20
REV03765,CUST0059,PROD024,3,2025-06-15
REV03766,CUST0230,PROD034,4,2026-02-28
REV03767,CUST0882,PROD023,2,2026-02-28
REV03768,CUST0200,PROD034,1,2026-05-29
REV03769,CUST0919,PROD029,3,2026-04-11
REV03770,CUST0084,PROD036,4,2026-03-26
REV03771,CUST0986,PROD003,3,2025-06-22
REV03772,CUST0564,PROD025,4,2026-01-05
REV03773,CUST0722,PROD031,1,2024-10-08
REV03774,CUST0946,PROD018,2,2025-11-30
REV03775,CUST0610,PROD012,5,2024-10-31
REV03776,CUST0410,PROD006,3,2024-12-17
REV03777,CUST0897,PROD013,4,2025-07-07
REV03778,CUST0198,PROD001,1,2024-08-23
REV03779,CUST0929,PROD024,1,2025-11-11
REV03780,CUST0366,PROD001,2,2025-09-27
REV03781,CUST0240,PROD050,3,2024-09-09
REV03782,CUST0289,PROD030,3,2024-09-29
REV03783,CUST0103,PROD050,1,2024-06-18
REV03784,CUST0713,PROD018,4,2024-11-13
REV03785,CUST0288,PROD001,4,2026-05-16
REV03786,CUST0908,PROD001,4,2026-01-20
REV03787,CUST0662,PROD035,5,2024-06-16
REV03788,CUST0098,PROD005,2,2024-07-22
REV03789,CUST0970,PROD011,2,2025-01-11
REV03790,CUST0683,PROD049,4,2024-11-19
REV03791,CUST0521,PROD049,3,2024-12-31
REV03792,CUST0574,PROD031,5,2025-12-29
REV03793,CUST0905,PROD033,4,2025-11-13
REV03794,CUST0280,PROD021,3,2025-10-06
REV03795,CUST0085,PROD034,4,2025-05-22
REV03796,CUST0741,PROD028,1,2026-05-12
REV03797,CUST0769,PROD021,1,2025-08-07
REV03798,CUST0046,PROD010,5,2024-06-29
REV03799,CUST0689,PROD017,1,2024-12-12
REV03800,CUST0946,PROD029,2,2026-04-30
REV03801,CUST0478,PROD036,5,2025-06-28
REV03802,CUST0886,PROD005,1,2026-02-26
REV03803,CUST0332,PROD026,3,2024-07-12
REV03804,CUST0030,PROD027,5,2025-12-07
REV03805,CUST0254,PROD038,4,2026-02-09
REV03806,CUST0643,PROD030,5,2025-11-29
REV03807,CUST0232,PROD031,2,2025-05-18
REV03808,CUST0448,PROD006,3,2025-11-29
REV03809,CUST0067,PROD019,2,2025-12-16
REV03810,CUST0018,PROD024,5,2025-01-10
REV03811,CUST0346,PROD002,3,2026-05-04
REV03812,CUST0903,PROD049,2,2026-05-14
REV03813,CUST0299,PROD029,5,2024-08-20
REV03814,CUST0195,PROD019,1,2025-07-27
REV03815,CUST0840,PROD037,5,2024-06-12
REV03816,CUST0121,PROD050,5,2026-04-25
REV03817,CUST0106,PROD033,5,2025-10-16
REV03818,CUST0346,PROD025,3,2026-01-14
REV03819,CUST0924,PROD050,4,2025-12-16
REV03820,CUST0728,PROD019,5,2026-01-16
REV03821,CUST0565,PROD017,2,2025-04-28
REV03822,CUST0749,PROD005,2,2025-07-02
REV03823,CUST0110,PROD002,4,2025-02-16
REV03824,CUST0335,PROD021,1,2024-06-28
REV03825,CUST0067,PROD038,1,2025-12-30
REV03826,CUST0763,PROD013,4,2025-10-22
REV03827,CUST0745,PROD030,5,2025-06-06
REV03828,CUST0880,PROD038,5,2025-07-30
REV03829,CUST0739,PROD032,1,2025-08-09
REV03830,CUST0488,PROD040,3,2024-12-30
REV03831,CUST0257,PROD024,2,2024-10-13
REV03832,CUST0072,PROD012,3,2026-03-18
REV03833,CUST0900,PROD009,2,2025-02-02
REV03834,CUST0183,PROD043,3,2024-11-13
REV03835,CUST0247,PROD006,5,2025-03-06
REV03836,CUST0335,PROD027,1,2024-10-16
REV03837,CUST0888,PROD003,4,2026-01-15
REV03838,CUST0574,PROD010,2,2026-01-14
REV03839,CUST0872,PROD032,4,2025-08-18
REV03840,CUST0796,PROD030,2,2026-05-02
REV03841,CUST0989,PROD044,1,2025-01-26
REV03842,CUST0524,PROD032,2,2025-04-23
REV03843,CUST0827,PROD015,5,2024-11-18
REV03844,CUST0973,PROD041,5,2026-02-22
REV03845,CUST0594,PROD006,5,2024-09-10
REV03846,CUST0343,PROD039,2,2024-10-03
REV03847,CUST0505,PROD038,1,2025-02-20
REV03848,CUST0632,PROD014,1,2026-05-29
REV03849,CUST0616,PROD050,5,2024-06-16
REV03850,CUST0307,PROD002,1,2026-05-12
REV03851,CUST0395,PROD021,1,2025-01-09
REV03852,CUST0319,PROD017,2,2025-03-14
REV03853,CUST0110,PROD036,3,2025-04-17
REV03854,CUST0478,PROD015,5,2026-06-11
REV03855,CUST0821,PROD034,4,2026-03-14
REV03856,CUST0311,PROD010,5,2025-09-10
REV03857,CUST0479,PROD043,4,2025-04-13
REV03858,CUST0395,PROD008,5,2024-07-19
REV03859,CUST0958,PROD014,1,2026-04-23
REV03860,CUST0795,PROD024,5,2025-06-16
REV03861,CUST0155,PROD044,2,2026-05-27
REV03862,CUST0359,PROD038,2,2025-04-12
REV03863,CUST0237,PROD034,1,2026-03-31
REV03864,CUST0762,PROD014,2,2025-06-20
REV03865,CUST0452,PROD029,2,2025-10-31
REV03866,CUST0304,PROD020,1,2025-03-06
REV03867,CUST0719,PROD035,4,2025-06-14
REV03868,CUST0544,PROD034,1,2025-05-05
REV03869,CUST0964,PROD048,5,2025-06-17
REV03870,CUST0618,PROD039,5,2024-10-11
REV03871,CUST0406,PROD047,4,2025-09-21
REV03872,CUST0197,PROD050,4,2026-06-03
REV03873,CUST0476,PROD046,3,2026-04-21
REV03874,CUST0656,PROD018,2,2025-08-29
REV03875,CUST0136,PROD014,2,2024-09-01
REV03876,CUST0739,PROD002,1,2025-09-11
REV03877,CUST0085,PROD043,2,2025-03-21
REV03878,CUST0746,PROD043,5,2025-02-23
REV03879,CUST0914,PROD001,5,2024-10-09
REV03880,CUST0535,PROD010,5,2025-03-13
REV03881,CUST0666,PROD020,4,2024-08-24
REV03882,CUST0170,PROD015,5,2024-11-12
REV03883,CUST0028,PROD035,1,2024-07-20
REV03884,CUST0081,PROD012,2,2026-02-07
REV03885,CUST0774,PROD003,3,2025-01-04
REV03886,CUST0994,PROD001,3,2025-11-16
REV03887,CUST0321,PROD014,4,2024-08-08
REV03888,CUST0331,PROD029,4,2024-07-27
REV03889,CUST0275,PROD020,3,2025-04-13
REV03890,CUST0595,PROD039,1,2024-10-14
REV03891,CUST0269,PROD031,5,2025-02-14
REV03892,CUST0825,PROD028,5,2026-02-10
REV03893,CUST0402,PROD039,2,2026-06-08
REV03894,CUST0521,PROD030,5,2025-01-03
REV03895,CUST0761,PROD005,1,2025-02-23
REV03896,CUST0828,PROD043,2,2025-05-07
REV03897,CUST0283,PROD042,3,2024-06-15
REV03898,CUST0264,PROD040,3,2026-05-03
REV03899,CUST0587,PROD009,2,2024-10-29
REV03900,CUST0793,PROD037,2,2024-07-07
REV03901,CUST0987,PROD003,3,2025-09-30
REV03902,CUST0085,PROD007,5,2025-04-09
REV03903,CUST0327,PROD010,1,2025-12-27
REV03904,CUST0705,PROD021,1,2025-03-16
REV03905,CUST0422,PROD008,2,2025-02-20
REV03906,CUST0251,PROD012,1,2025-03-23
REV03907,CUST0158,PROD025,3,2025-07-31
REV03908,CUST0969,PROD014,2,2025-05-07
REV03909,CUST0761,PROD010,2,2025-01-26
REV03910,CUST0985,PROD016,3,2024-09-18
REV03911,CUST0258,PROD010,1,2025-08-25
REV03912,CUST0696,PROD021,1,2025-02-09
REV03913,CUST0138,PROD026,3,2024-09-28
REV03914,CUST0602,PROD026,3,2025-09-03
REV03915,CUST0126,PROD026,4,2025-11-30
REV03916,CUST0741,PROD020,3,2024-06-15
REV03917,CUST0833,PROD019,1,2025-07-27
REV03918,CUST0330,PROD024,2,2025-08-29
REV03919,CUST0222,PROD009,3,2026-01-28
REV03920,CUST0928,PROD032,4,2025-04-26
REV03921,CUST0554,PROD025,2,2024-12-31
REV03922,CUST0445,PROD014,2,2025-08-21
REV03923,CUST0586,PROD046,1,2026-02-23
REV03924,CUST0102,PROD039,3,2025-10-23
REV03925,CUST0394,PROD017,3,2025-08-22
REV03926,CUST0853,PROD023,5,2026-05-31
REV03927,CUST0178,PROD018,4,2026-03-07
REV03928,CUST0732,PROD033,1,2025-12-22
REV03929,CUST0155,PROD018,3,2024-12-15
REV03930,CUST0198,PROD038,5,2025-08-17
REV03931,CUST0059,PROD013,1,2025-07-23
REV03932,CUST0159,PROD045,4,2026-01-11
REV03933,CUST0984,PROD050,4,2025-02-24
REV03934,CUST0059,PROD023,3,2025-08-21
REV03935,CUST0382,PROD027,5,2026-06-03
REV03936,CUST0571,PROD014,5,2025-07-22
REV03937,CUST0554,PROD042,1,2024-12-10
REV03938,CUST0755,PROD012,3,2024-08-27
REV03939,CUST0749,PROD034,2,2025-01-03
REV03940,CUST0150,PROD043,2,2025-12-23
REV03941,CUST0591,PROD031,5,2026-03-15
REV03942,CUST0517,PROD019,5,2025-07-19
REV03943,CUST0204,PROD021,3,2025-01-28
REV03944,CUST0439,PROD034,5,2025-07-31
REV03945,CUST0759,PROD026,1,2025-02-23
REV03946,CUST0908,PROD048,2,2024-06-19
REV03947,CUST0540,PROD020,5,2025-05-18
REV03948,CUST0751,PROD046,3,2025-12-11
REV03949,CUST0822,PROD033,4,2024-11-05
REV03950,CUST0438,PROD013,1,2024-06-16
REV03951,CUST0823,PROD016,4,2025-03-04
REV03952,CUST0375,PROD002,1,2024-12-06
REV03953,CUST0087,PROD049,4,2025-07-23
REV03954,CUST0184,PROD045,4,2025-03-01
REV03955,CUST0109,PROD045,3,2025-01-27
REV03956,CUST0917,PROD041,2,2025-01-01
REV03957,CUST0931,PROD048,3,2026-05-12
REV03958,CUST0370,PROD008,1,2024-06-24
REV03959,CUST0502,PROD002,3,2025-02-16
REV03960,CUST0825,PROD028,4,2026-02-12
REV03961,CUST0778,PROD036,4,2026-04-09
REV03962,CUST0418,PROD032,3,2025-12-20
REV03963,CUST0121,PROD018,5,2026-02-28
REV03964,CUST0839,PROD011,1,2025-06-16
REV03965,CUST0381,PROD024,3,2025-05-13
REV03966,CUST0555,PROD011,5,2025-06-14
REV03967,CUST0278,PROD033,2,2024-07-17
REV03968,CUST0579,PROD050,4,2025-06-29
REV03969,CUST0462,PROD035,5,2025-12-02
REV03970,CUST0201,PROD014,5,2025-05-10
REV03971,CUST0090,PROD011,4,2025-07-16
REV03972,CUST0942,PROD035,1,2025-04-01
REV03973,CUST0705,PROD035,3,2025-05-13
REV03974,CUST0356,PROD021,5,2026-05-02
REV03975,CUST0817,PROD025,4,2025-12-18
REV03976,CUST0033,PROD025,1,2024-11-25
REV03977,CUST0497,PROD038,1,2024-11-09
REV03978,CUST0614,PROD046,1,2024-11-10
REV03979,CUST0586,PROD019,4,2024-08-30
REV03980,CUST0953,PROD024,5,2025-05-22
REV03981,CUST0320,PROD040,2,2025-11-29
REV03982,CUST0187,PROD004,4,2025-07-12
REV03983,CUST0095,PROD049,5,2024-12-29
REV03984,CUST0022,PROD020,5,2024-08-29
REV03985,CUST0507,PROD037,3,2024-07-16
REV03986,CUST0254,PROD025,4,2026-02-10
REV03987,CUST0491,PROD012,3,2025-06-29
REV03988,CUST0489,PROD012,2,2025-03-05
REV03989,CUST0174,PROD009,5,2026-04-21
REV03990,CUST0781,PROD015,5,2024-09-06
REV03991,CUST0427,PROD035,4,2024-08-14
REV03992,CUST0750,PROD008,3,2025-04-24
REV03993,CUST0913,PROD038,1,2026-04-25
REV03994,CUST0940,PROD019,2,2025-01-28
REV03995,CUST0207,PROD031,2,2024-08-31
REV03996,CUST0398,PROD015,3,2025-03-25
REV03997,CUST0392,PROD024,4,2025-11-19
REV03998,CUST0269,PROD013,4,2024-12-18
REV03999,CUST0269,PROD042,2,2024-06-22
REV04000,CUST0353,PROD008,1,2025-12-16
REV04001,CUST0378,PROD035,2,2024-10-20
REV04002,CUST0193,PROD022,5,2025-02-04
REV04003,CUST0338,PROD025,1,2025-08-03
REV04004,CUST0896,PROD002,4,2025-06-14
REV04005,CUST0090,PROD009,4,2025-12-11
REV04006,CUST0473,PROD026,2,2026-03-11
REV04007,CUST0118,PROD005,1,2025-09-27
REV04008,CUST0713,PROD005,5,2025-04-12
REV04009,CUST0194,PROD030,5,2025-07-22
REV04010,CUST0058,PROD003,4,2025-12-10
REV04011,CUST0618,PROD028,5,2025-04-10
REV04012,CUST0698,PROD008,4,2025-09-20
REV04013,CUST0343,PROD032,4,2024-07-28
REV04014,CUST0565,PROD007,1,2025-12-05
REV04015,CUST0640,PROD031,2,2025-10-25
REV04016,CUST0526,PROD029,2,2026-03-03
REV04017,CUST0438,PROD034,2,2025-08-06
REV04018,CUST0556,PROD029,2,2024-09-30
REV04019,CUST0380,PROD015,3,2025-07-05
REV04020,CUST0508,PROD027,2,2026-04-20
REV04021,CUST0016,PROD001,3,2025-09-30
REV04022,CUST0885,PROD010,2,2026-05-11
REV04023,CUST0632,PROD023,5,2026-06-10
REV04024,CUST0298,PROD011,4,2026-01-25
REV04025,CUST0445,PROD009,2,2024-11-01
REV04026,CUST0699,PROD014,3,2024-11-12
REV04027,CUST0110,PROD001,5,2024-08-10
REV04028,CUST0890,PROD027,2,2025-09-03
REV04029,CUST0770,PROD007,4,2025-12-20
REV04030,CUST0506,PROD039,3,2026-06-08
REV04031,CUST0028,PROD039,5,2025-02-16
REV04032,CUST0535,PROD050,1,2024-07-26
REV04033,CUST0058,PROD036,1,2025-03-18
REV04034,CUST0638,PROD009,2,2026-03-06
REV04035,CUST0548,PROD037,1,2024-09-22
REV04036,CUST0424,PROD009,5,2025-03-28
REV04037,CUST0569,PROD003,1,2024-11-02
REV04038,CUST0809,PROD023,4,2025-10-21
REV04039,CUST0568,PROD040,4,2024-11-13
REV04040,CUST0755,PROD017,2,2024-10-27
REV04041,CUST0451,PROD017,2,2024-12-31
REV04042,CUST0376,PROD044,3,2025-11-06
REV04043,CUST0701,PROD035,1,2025-04-05
REV04044,CUST0437,PROD043,2,2025-01-31
REV04045,CUST0253,PROD026,1,2025-05-20
REV04046,CUST0065,PROD050,3,2026-05-01
REV04047,CUST0268,PROD049,4,2025-03-05
REV04048,CUST0908,PROD002,4,2024-09-07
REV04049,CUST0934,PROD048,1,2025-05-21
REV04050,CUST0409,PROD029,5,2026-05-18
REV04051,CUST0932,PROD022,2,2026-04-18
REV04052,CUST0227,PROD048,2,2026-05-18
REV04053,CUST0916,PROD012,5,2025-06-23
REV04054,CUST0112,PROD013,1,2024-11-22
REV04055,CUST0068,PROD044,4,2025-03-26
REV04056,CUST0182,PROD037,5,2024-08-31
REV04057,CUST0376,PROD004,2,2025-11-30
REV04058,CUST0654,PROD028,5,2026-05-05
REV04059,CUST0878,PROD029,4,2025-01-31
REV04060,CUST0918,PROD032,1,2025-11-14
REV04061,CUST0784,PROD030,1,2024-10-03
REV04062,CUST0771,PROD013,5,2025-05-31
REV04063,CUST0920,PROD018,3,2026-04-11
REV04064,CUST0876,PROD006,4,2026-01-25
REV04065,CUST0445,PROD024,2,2025-07-13
REV04066,CUST0098,PROD033,3,2024-09-10
REV04067,CUST0468,PROD008,4,2025-08-25
REV04068,CUST0080,PROD010,1,2025-06-16
REV04069,CUST0834,PROD037,4,2026-02-25
REV04070,CUST0614,PROD033,5,2025-02-21
REV04071,CUST0928,PROD031,5,2024-11-24
REV04072,CUST0774,PROD030,3,2025-06-10
REV04073,CUST0040,PROD011,1,2026-02-20
REV04074,CUST0078,PROD035,4,2025-03-03
REV04075,CUST0180,PROD020,4,2024-09-13
REV04076,CUST0909,PROD046,4,2025-06-01
REV04077,CUST0014,PROD043,4,2024-06-29
REV04078,CUST0977,PROD007,2,2024-10-07
REV04079,CUST0071,PROD027,1,2024-10-03
REV04080,CUST0107,PROD036,4,2024-12-04
REV04081,CUST0097,PROD046,4,2024-12-07
REV04082,CUST0495,PROD033,4,2025-03-30
REV04083,CUST0039,PROD042,4,2025-10-01
REV04084,CUST0766,PROD048,4,2026-04-06
REV04085,CUST0941,PROD018,4,2026-01-02
REV04086,CUST0364,PROD033,2,2025-03-14
REV04087,CUST0757,PROD022,5,2025-08-16
REV04088,CUST0163,PROD024,1,2025-12-15
REV04089,CUST0369,PROD037,2,2025-11-20
REV04090,CUST0437,PROD016,1,2026-02-11
REV04091,CUST0524,PROD023,1,2026-03-27
REV04092,CUST0428,PROD009,1,2024-08-28
REV04093,CUST0346,PROD042,2,2025-04-01
REV04094,CUST0055,PROD012,1,2025-08-03
REV04095,CUST0545,PROD017,4,2024-12-16
REV04096,CUST0302,PROD011,3,2026-03-30
REV04097,CUST0558,PROD024,1,2025-09-02
REV04098,CUST0656,PROD039,3,2026-05-08
REV04099,CUST0720,PROD033,2,2026-06-12
REV04100,CUST0256,PROD024,4,2025-12-23
REV04101,CUST0463,PROD036,3,2025-03-16
REV04102,CUST0486,PROD048,2,2026-03-07
REV04103,CUST0887,PROD048,5,2025-09-02
REV04104,CUST0896,PROD046,4,2025-10-26
REV04105,CUST0478,PROD036,5,2025-01-22
REV04106,CUST0497,PROD039,5,2024-08-14
REV04107,CUST0123,PROD012,4,2026-01-19
REV04108,CUST0316,PROD012,3,2025-09-06
REV04109,CUST0647,PROD033,1,2024-11-28
REV04110,CUST0516,PROD040,2,2025-09-11
REV04111,CUST0854,PROD019,3,2024-11-14
REV04112,CUST0397,PROD028,4,2025-12-07
REV04113,CUST0028,PROD022,5,2025-07-11
REV04114,CUST0389,PROD032,1,2025-06-22
REV04115,CUST0804,PROD037,5,2026-01-13
REV04116,CUST0100,PROD018,5,2025-06-15
REV04117,CUST0988,PROD013,2,2025-06-17
REV04118,CUST0431,PROD046,5,2025-09-09
REV04119,CUST0051,PROD027,4,2025-04-18
REV04120,CUST0366,PROD016,3,2026-04-11
REV04121,CUST0510,PROD038,5,2025-07-16
REV04122,CUST0868,PROD044,1,2025-04-09
REV04123,CUST0228,PROD003,5,2025-01-08
REV04124,CUST0910,PROD016,3,2024-07-09
REV04125,CUST0304,PROD006,2,2024-07-08
REV04126,CUST0779,PROD013,1,2025-06-04
REV04127,CUST0656,PROD044,3,2026-05-22
REV04128,CUST0591,PROD006,1,2025-09-02
REV04129,CUST0164,PROD028,1,2024-12-22
REV04130,CUST0341,PROD030,1,2026-06-08
REV04131,CUST0856,PROD041,2,2025-07-27
REV04132,CUST0239,PROD023,4,2025-09-22
REV04133,CUST0122,PROD050,2,2024-12-03
REV04134,CUST0487,PROD046,5,2025-09-10
REV04135,CUST0382,PROD045,3,2024-09-30
REV04136,CUST0121,PROD046,2,2026-03-22
REV04137,CUST0077,PROD030,2,2025-01-05
REV04138,CUST0629,PROD028,2,2026-06-09
REV04139,CUST0154,PROD049,3,2024-12-05
REV04140,CUST0768,PROD043,4,2024-11-15
REV04141,CUST0703,PROD004,3,2024-06-13
REV04142,CUST0240,PROD041,3,2025-08-17
REV04143,CUST0211,PROD002,5,2024-11-01
REV04144,CUST0799,PROD033,2,2025-02-26
REV04145,CUST0530,PROD050,5,2024-11-14
REV04146,CUST0295,PROD037,5,2025-10-26
REV04147,CUST0060,PROD047,3,2024-11-02
REV04148,CUST0576,PROD039,3,2024-07-08
REV04149,CUST0815,PROD017,3,2026-04-01
REV04150,CUST0319,PROD045,2,2025-10-13
REV04151,CUST0438,PROD022,2,2025-04-27
REV04152,CUST0932,PROD041,1,2024-09-25
REV04153,CUST0891,PROD041,4,2024-12-05
REV04154,CUST0583,PROD026,1,2024-11-29
REV04155,CUST0648,PROD040,5,2024-09-22
REV04156,CUST0432,PROD027,5,2025-03-30
REV04157,CUST0984,PROD014,2,2025-03-01
REV04158,CUST0092,PROD028,1,2024-08-22
REV04159,CUST0759,PROD042,5,2025-04-08
REV04160,CUST0213,PROD050,3,2026-01-18
REV04161,CUST0783,PROD015,1,2025-04-12
REV04162,CUST0004,PROD025,3,2024-09-26
REV04163,CUST0678,PROD039,3,2024-09-20
REV04164,CUST0163,PROD038,5,2025-09-25
REV04165,CUST0999,PROD036,2,2025-03-25
REV04166,CUST0048,PROD039,1,2025-06-17
REV04167,CUST1000,PROD002,4,2024-09-16
REV04168,CUST0950,PROD048,4,2025-02-22
REV04169,CUST0063,PROD014,2,2026-01-24
REV04170,CUST0573,PROD017,5,2025-10-03
REV04171,CUST0252,PROD005,1,2025-07-01
REV04172,CUST0447,PROD005,2,2024-07-19
REV04173,CUST0849,PROD003,5,2025-07-06
REV04174,CUST0137,PROD019,5,2024-11-29
REV04175,CUST0715,PROD014,2,2025-04-26
REV04176,CUST0922,PROD004,3,2025-10-13
REV04177,CUST0698,PROD038,3,2025-04-21
REV04178,CUST0561,PROD035,5,2025-08-22
REV04179,CUST0453,PROD026,3,2024-08-31
REV04180,CUST0484,PROD049,5,2025-07-24
REV04181,CUST0775,PROD027,1,2024-07-19
REV04182,CUST0562,PROD021,4,2025-08-18
REV04183,CUST0180,PROD004,3,2025-11-05
REV04184,CUST0846,PROD028,4,2025-05-18
REV04185,CUST0191,PROD001,5,2026-06-08
REV04186,CUST0688,PROD048,3,2026-03-05
REV04187,CUST0487,PROD027,2,2024-11-10
REV04188,CUST0600,PROD032,3,2024-06-16
REV04189,CUST0311,PROD040,1,2025-12-23
REV04190,CUST0006,PROD025,2,2026-01-08
REV04191,CUST0374,PROD035,1,2025-03-31
REV04192,CUST0961,PROD007,1,2025-07-06
REV04193,CUST0370,PROD038,2,2025-05-12
REV04194,CUST0196,PROD031,4,2026-06-03
REV04195,CUST0704,PROD027,5,2025-10-12
REV04196,CUST0536,PROD038,2,2026-04-10
REV04197,CUST0076,PROD013,1,2024-07-05
REV04198,CUST0596,PROD015,4,2025-04-19
REV04199,CUST0945,PROD043,5,2025-06-20
REV04200,CUST0350,PROD038,1,2025-04-13
REV04201,CUST0518,PROD001,2,2024-08-07
REV04202,CUST0768,PROD012,5,2024-12-05
REV04203,CUST0588,PROD020,4,2026-05-12
REV04204,CUST0010,PROD032,3,2025-01-14
REV04205,CUST0210,PROD031,4,2025-10-12
REV04206,CUST0840,PROD022,2,2026-05-31
REV04207,CUST0037,PROD007,5,2026-03-07
REV04208,CUST0972,PROD020,4,2024-08-06
REV04209,CUST0658,PROD037,5,2024-09-03
REV04210,CUST0151,PROD026,2,2026-02-17
REV04211,CUST0376,PROD004,3,2025-09-21
REV04212,CUST0321,PROD043,4,2024-09-10
REV04213,CUST0323,PROD001,5,2025-10-17
REV04214,CUST0653,PROD010,4,2025-08-28
REV04215,CUST0799,PROD031,5,2025-09-05
REV04216,CUST0464,PROD032,3,2024-11-20
REV04217,CUST0515,PROD005,4,2026-05-21
REV04218,CUST0262,PROD031,1,2025-01-04
REV04219,CUST0359,PROD002,5,2025-07-29
REV04220,CUST0265,PROD007,3,2025-11-11
REV04221,CUST0482,PROD035,1,2025-02-04
REV04222,CUST0560,PROD012,2,2025-09-25
REV04223,CUST0921,PROD024,2,2025-04-01
REV04224,CUST0462,PROD026,4,2024-09-25
REV04225,CUST0274,PROD020,3,2024-08-04
REV04226,CUST0132,PROD043,5,2024-11-08
REV04227,CUST0025,PROD013,3,2024-08-30
REV04228,CUST0057,PROD045,1,2025-02-09
REV04229,CUST0844,PROD007,3,2025-05-11
REV04230,CUST0430,PROD004,4,2024-11-22
REV04231,CUST0491,PROD025,3,2024-09-23
REV04232,CUST0557,PROD050,4,2025-01-13
REV04233,CUST0146,PROD006,4,2025-08-17
REV04234,CUST0549,PROD043,3,2026-03-24
REV04235,CUST0302,PROD024,3,2024-10-10
REV04236,CUST0225,PROD038,2,2024-09-06
REV04237,CUST0240,PROD017,3,2026-02-08
REV04238,CUST0889,PROD014,5,2024-07-30
REV04239,CUST0485,PROD037,2,2024-10-15
REV04240,CUST0450,PROD029,2,2025-11-22
REV04241,CUST0397,PROD016,3,2025-03-08
REV04242,CUST0466,PROD041,3,2024-09-15
REV04243,CUST0834,PROD001,4,2024-08-04
REV04244,CUST0454,PROD035,4,2025-11-19
REV04245,CUST0798,PROD005,4,2025-10-14
REV04246,CUST0954,PROD033,2,2025-12-07
REV04247,CUST0926,PROD048,4,2026-01-21
REV04248,CUST0461,PROD023,4,2026-01-07
REV04249,CUST0531,PROD025,4,2025-11-23
REV04250,CUST0101,PROD050,5,2025-08-24
REV04251,CUST0554,PROD017,4,2026-05-04
REV04252,CUST0890,PROD003,3,2025-11-26
REV04253,CUST0175,PROD020,4,2024-12-22
REV04254,CUST0874,PROD003,4,2025-03-05
REV04255,CUST0181,PROD002,4,2025-06-29
REV04256,CUST0289,PROD030,1,2025-10-22
REV04257,CUST0535,PROD026,1,2026-05-20
REV04258,CUST0202,PROD038,5,2025-08-05
REV04259,CUST0348,PROD047,1,2024-10-06
REV04260,CUST0495,PROD017,5,2026-05-20
REV04261,CUST0082,PROD016,3,2025-04-16
REV04262,CUST0527,PROD033,2,2025-12-29
REV04263,CUST0330,PROD030,5,2024-12-02
REV04264,CUST0546,PROD005,1,2025-08-30
REV04265,CUST0416,PROD007,2,2025-02-20
REV04266,CUST0725,PROD010,4,2026-05-15
REV04267,CUST0375,PROD017,2,2025-02-11
REV04268,CUST0928,PROD008,2,2025-11-15
REV04269,CUST0166,PROD033,1,2025-10-06
REV04270,CUST0987,PROD032,4,2026-06-02
REV04271,CUST0948,PROD018,3,2026-01-16
REV04272,CUST0026,PROD049,4,2025-12-30
REV04273,CUST0233,PROD045,4,2026-02-28
